PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,AvPercentage
RESULT_TYPE,,,,,,,,FLOAT
RESULT_DESCR,,,,,,,,Average percent of the duplicates of each test compound readout (Percentage (%)) at a concentration of 10 uM.
RESULT_UNIT,,,,,,,,NONE
RESULT_ATTR_CONC_MICROMOL,,,,,,,,10
2161,24801594,1445076,CC(=O)C1=CC(=CC=C1)S(=O)(=O)N2CCC(CC2)NC(=O)COC,Inactive,0,http://www.jhicc.org/,,0
2162,24805616,3230139,C1CCC2=NC3=CC(=NN3C(=C2C1)N4CCCC(C4)O)C5=CC(=CC=C5)F,Inactive,0,http://www.jhicc.org/,,0
2163,14738996,873682,CCOC1=CC=CC=C1N2CCN(CC2)C(=O)C(F)(F)F,Inactive,0,http://www.jhicc.org/,,0
2164,49735602,20969991,C1COC2=C(N1S(=O)(=O)C3=CC=C(C=C3)CN4C(=O)C5=C(C4=O)N=CC=C5)C=C(C=C2)Cl,Inactive,0,http://www.jhicc.org/,,0
2165,56463636,2723891,C(CC(=O)O)[C@@H](C(=O)O)N.Cl,Inactive,0,http://www.jhicc.org/,,0
2166,17516971,2322189,C1=CC=C(C(=C1)NC(=O)NC2=CC=C(C=C2)F)NS(=O)(=O)C3=CC=CS3,Inactive,0,http://www.jhicc.org/,,0
2167,22411427,4039105,CC1=C(C=C(C=C1)NC(=O)CSC2=NNC(=O)N2C3CC3)S(=O)(=O)N4CCOCC4,Inactive,0,http://www.jhicc.org/,,0
2168,26658650,854568,CC1=C(C2=C(O1)C=CC(=C2)OCC3=CC=C(C=C3)Cl)C(=O)O,Inactive,0,http://www.jhicc.org/,,0
2169,17415724,2896074,C1=CC=C(C(=C1)CSC2=NC3=C(C4=CC=CC=C4NC5(O3)C6=C(C=CC(=C6)F)NC5=O)N=N2)Cl,Inactive,0,http://www.jhicc.org/,,0
2170,4249766,3243671,C1CN(CCC1NC(=O)CCCN2C(=O)C3=CC=CC=C3N(C2=O)CC(=O)N)CC4=CC=CC=C4,Inactive,0,http://www.jhicc.org/,,0
2171,24798347,16190018,CCOC(=O)C1(CCN(CC1)C(=O)C2=CN=CS2)CC3=CC=C(C=C3)OC,Inactive,0,http://www.jhicc.org/,,0
2172,14730252,1269653,C1OC2=C(O1)C=C(C=C2)CNC(=O)C3=CC=C(O3)COC4=C(C=CC(=C4)Cl)Cl,Inactive,0,http://www.jhicc.org/,,0
2173,24800782,16192451,CCOC(=O)C1=C(C=NN1)CN2CCCC(C2)C(=O)C3=CC=C(C=C3)C(C)(C)C,Inactive,0,http://www.jhicc.org/,,0
2174,24816353,4197372,C1=COC(=C1)C(=O)NC2=NC(=C(S2)C(=O)C(F)(F)F)C3=CC=CS3,Inactive,0,http://www.jhicc.org/,,0
2175,7968144,665100,CN1C2=CC=CC=C2N(C1=O)CC(=O)N3CCN(CC3)C4=NN=C(C5=CC=CC=C54)C6=CC=CC=C6,Inactive,0,http://www.jhicc.org/,,0
2176,24805406,6908092,CC1=CC(=C(O1)C)C(=O)N/N=C/C2=CC3=C(C=C2)OCO3,Inactive,0,http://www.jhicc.org/,,0
2177,17413440,1263164,CCOC1=C(C=CC(=C1)Br)S(=O)(=O)NCC2=CC=CC=C2,Inactive,0,http://www.jhicc.org/,,0
2178,24781732,16187645,CC1=C(OCCO1)C(=O)N2CCCC(C2)CCC(=O)NCC3=CC=CC=C3F,Inactive,0,http://www.jhicc.org/,,0
2179,7973679,135435963,CCC1=C(N=C(N(C1=O)C(C)CC)SCC2=CC=CC=C2)O,Inactive,0,http://www.jhicc.org/,,0
2180,57257579,25161755,C1[C@@H](O[C@]2([C@@H]([C@H]1O)O)C3=CC=CC=C3CO2)CCO,Inactive,0,http://www.jhicc.org/,,0
2181,26724250,3665589,CCOCCCN1C(=O)C2=CC=CC=C2N=C1SCC(=O)NC3=CC(=CC=C3)S(=O)(=O)NC4=NCCCCC4,Inactive,0,http://www.jhicc.org/,,0
2182,14743247,932679,CCSC1=NN=C(O1)[C@H](CC2=CC=CC=C2)NC(=O)OC(C)(C)C,Inactive,0,http://www.jhicc.org/,,0
2183,24812966,16193855,CCNC(=O)CC1C(=O)N(C(=O)N1CCC2=C(C=CS2)C)C3=CC=C(C=C3)F,Inactive,0,http://www.jhicc.org/,,0
2184,4259490,2938604,CC(C(=O)OC)OC1=CC2=C(C=C1)C3=C(CCCCC3)C(=O)O2,Inactive,0,http://www.jhicc.org/,,0
2185,26725607,3731104,COC1=CC(=C(C=C1)OC)NC2=NC(=C(C(=N2)NCC3=CC=CC=C3)[N+](=O)[O-])N,Inactive,0,http://www.jhicc.org/,,0
2186,3712064,135415404,CCN(CC1=NC2=CC=CC=C2C(=O)N1)CC(=O)NC3=CC4=C(CCC4)C=C3,Inactive,0,http://www.jhicc.org/,,0
2187,7967140,5308650,COCCNC(=O)C1=NOC(=C1)C2=CC=CC=C2OC,Inactive,0,http://www.jhicc.org/,,0
2188,47198128,677881,C1=CC=C(C=C1)C2=C(OC3=CC=CC=C3O2)C=O,Inactive,0,http://www.jhicc.org/,,0
2189,24813664,16194108,CCOC(=O)C1CCN(CC1)C2=C(C(=O)C2=O)NCCC(C)C,Inactive,0,http://www.jhicc.org/,,0
2190,24813773,4777913,CN1C2=CC=CC=C2C(=C1C(=O)O)C=O,Inactive,0,http://www.jhicc.org/,,0
2191,24841256,2112850,C1OC2=C(O1)C=C(C=C2)NC(=O)CSC3=NNC(=N3)N,Inactive,0,http://www.jhicc.org/,,0
2192,24780359,16187373,CC1=CC=C(S1)C2=NC(=C(O2)C)CN(C)CC3=CC4=NC=CN=C4C=C3,Inactive,0,http://www.jhicc.org/,,0
2193,24804989,3221835,CCC(C)(C)NC(=O)C(C1=CC=CC=N1)N(C2=CC=C(C=C2)C)C(=O)C3=CSN=N3,Inactive,0,http://www.jhicc.org/,,0
2194,24803979,5337335,CC1=CC(=CC=C1)NC(=O)/C(=C\C2=CC=C(C=C2)C(=O)O)/C#N,Inactive,0,http://www.jhicc.org/,,0
2195,49817851,24816997,CC1=C(C(=CC=C1)N2CCN(CC2)C(=O)C3=CC=C(C=C3)NS(=O)(=O)C4=CC5=C(C=C4)NC(=O)N5)C,Inactive,0,http://www.jhicc.org/,,0
2196,7972060,559518,CCN(CC)CCN=CC1=C(N(C(=O)NC1=O)C2=CC=C(C=C2)OCC)O,Inactive,0,http://www.jhicc.org/,,0
2197,3712029,2879611,CS(=O)(=O)N(CC(CN1C2=CC=CC=C2C3=CC=CC=C31)O)C4=CC=CC=C4,Inactive,0,http://www.jhicc.org/,,0
2198,24810794,4069438,CN(CC1=CC=CC=C1)C(=S)NC2=CC3=C(C=C2)N=C4CCCCCN4C3=O,Inactive,0,http://www.jhicc.org/,,0
2199,49671980,2430880,COC1=CC=C(C=C1)C2=C(N=C(S2)NC3=C(C(=C(C=C3)F)F)F)CCC(=O)NN,Inactive,0,http://www.jhicc.org/,,0
2200,14724124,718782,CCN1C2=CC=CC=C2N=C1COC3=CC=C(C=C3)OC,Inactive,0,http://www.jhicc.org/,,0
2201,24814579,16194409,CC1CCCN(C1)CCCNC(=O)C2CCN(CC2)S(=O)(=O)C3=C(ON=C3C)/C=C/C4=CC=CS4,Inactive,0,http://www.jhicc.org/,,0
2202,22409694,16237251,C1=CC=C(C(=C1)/C=C/C=N/NC(=O)C2=CC(=NC3=CC=CC=C32)C4=CN=CC=C4)[N+](=O)[O-],Inactive,0,http://www.jhicc.org/,,0
2203,3713030,1586862,COC1=CC(=CC=C1)OCCSC2=NN=C3N2C4=CC=CC=C4S3,Inactive,0,http://www.jhicc.org/,,0
2204,49673447,2614299,CC1=CC(=CC=C1)OCCOC(=O)C2=C(ON=C2C3=CC=CC=C3)C,Inactive,0,http://www.jhicc.org/,,0
2205,24823239,867740,CC1=CC=C(C2=C(C(=O)N=C12)C3=C(NC(=S)N3)O)Cl,Inactive,0,http://www.jhicc.org/,,0
2206,49816601,2205361,CC1=C(SC(=C1C(=O)OC)NC(=S)NNC(=O)C2=C(C(=NN2C)C)Br)C(=O)OC,Inactive,0,http://www.jhicc.org/,,0
2207,851759,654352,CCC(=O)NC1=CC2=NN(N=C2C=C1C)C3=CC=C(C=C3)OC,Inactive,0,http://www.jhicc.org/,,0
2208,24800625,16192294,COC1=CC=CC(=C1OC)CN2CCCC(C2)C(=O)C3=CC4=C(C=C3)OCO4,Inactive,0,http://www.jhicc.org/,,0
2209,49673911,16326196,C1CC(C2=CC=CC=C2C1)NC(=O)CCC3=CC=CC=C3O,Inactive,0,http://www.jhicc.org/,,0
2210,852942,655584,COC1=C(C=CC(=C1)C2C3=C(CCCC3=O)C4=C(N2)C=CC5=C4C=CC=N5)O,Inactive,0,http://www.jhicc.org/,,0
2211,842840,645117,CN1C(=CN=C1NCC2=CC=CC=C2)C3=CC=C(C=C3)F,Inactive,0,http://www.jhicc.org/,,0
2212,26732272,16746430,CN(C)C1=CC=C(C=C1)C(CC(=O)N2CCN(CC2)C3=CC=CC=C3)C4=C(C=C(C=C4OC)OC)O,Inactive,0,http://www.jhicc.org/,,0
2213,49677964,20914073,COC(=O)CN1C(=O)COC2=C1C=C(C=C2)S(=O)(=O)NCC3=CC=C(C=C3)Cl,Inactive,0,http://www.jhicc.org/,,0
2214,56315000,24978748,CCN(CC(=O)NCC1=CC=CS1)C(=O)/C=C/C2=CC(=C(C(=C2)Cl)OCC)OC,Inactive,0,http://www.jhicc.org/,,0
2215,47199173,11836370,COC1=CC=CC=C1C(C2=C(N=C(NC2=O)SC)O)C3=C(N=C(NC3=O)SC)O,Inactive,0,http://www.jhicc.org/,,0
2216,26727661,54677758,CC(C)C1=CC(=C(C(=O)N1C2=CC=C(C=C2)Cl)C3=CC=CC=C3)O,Inactive,0,http://www.jhicc.org/,,0
2217,14731269,1951332,CCCCCN1C(=C(C2=NC3=CC=CC=C3N=C21)C(=O)OCC)NC(=O)C4=CC=CO4,Inactive,0,http://www.jhicc.org/,,0
2218,49721646,20926904,CC1=C(C(=CC=C1)NC(=O)CN(C)S(=O)(=O)C2=CC=C(S2)C3=NNC(=O)C=C3)C,Inactive,0,http://www.jhicc.org/,,0
2219,49827262,4416918,C1CCC(CC1)NC(=O)N2CCN(CC2)C3=CC=C(C=C3)Cl,Inactive,0,http://www.jhicc.org/,,0
2220,859867,135430045,CC1=C(C(=O)NC(=N1)SCC(=O)N)CC2=CC=C(C=C2)OC(C)C,Inactive,0,http://www.jhicc.org/,,0
2221,24834652,4663825,CN1C=CN=C1SCC(=O)N2CCN(CC2)S(=O)(=O)C3=CC=CC=C3,Inactive,0,http://www.jhicc.org/,,0
2222,24807817,2835862,CC1=C(N2C(C(C2=O)NC(=O)CC3=CC=CC=C3)SC1)C(=O)OCC(Cl)(Cl)Cl,Inactive,0,http://www.jhicc.org/,,0
2223,14733465,3999689,CCCCCN1C2=CC=CC=C2N=C1CCCNC(=O)C3=CC=CS3,Inactive,0,http://www.jhicc.org/,,0
2224,49728757,3216280,CC1=CC(=NO1)NC(=O)CCC(=O)N(CCOC)C(C2=C(C(=CC=C2)OC)OC)C(=O)NC(C)(C)C,Inactive,0,http://www.jhicc.org/,,0
2225,49825147,16406588,CC(C)[C@H]1C(=O)NC2=CC=CC=C2N1C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@H](CC4=CC=CC=C4)C(=O)O,Inactive,0,http://www.jhicc.org/,,0
2226,49820639,24818112,C1COC2=C(C=C(C=C2)S(=O)(=O)N3CCN(CC3)C(=O)C4=C(C=CC=C4Cl)F)OC1,Inactive,0,http://www.jhicc.org/,,0
2227,49644665,3223723,COCCNC(=S)N1CCN(CC1)C2=NC(=CS2)C3=CC=C(C=C3)Cl,Inactive,0,http://www.jhicc.org/,,0
2228,56319640,24980884,CC1CCC(CC1)NC(=O)C2=CC(=CC=C2)S(=O)(=O)N3CCN(CC3)C4=CC=C(C=C4)F,Inactive,0,http://www.jhicc.org/,,0
2229,49731551,16012577,CC1=C(C=C(C=C1)S(=O)(=O)NCC2=NN3C(=CC(=NC3=N2)C)C)C,Inactive,0,http://www.jhicc.org/,,0
2230,49731469,24792845,CC1=NN(C(=O)C2=CC3=CC=CC=C3N12)CC(=O)NCC4CCCO4,Inactive,0,http://www.jhicc.org/,,0
2231,861054,662324,CC(C)(C)OC(=O)NCCCCCC1=NN=C(O1)SCC(=O)N,Inactive,0,http://www.jhicc.org/,,0
2232,3715838,2999370,CC1=C2C(C3=C(CC(CC3=O)(C)C)NC2=NN1)C4=CC=C(C=C4)OC,Inactive,0,http://www.jhicc.org/,,0
2233,14742512,1961761,CCCCNC(=O)NC1=C(NC2=C1C=C(C=C2)C)C(=O)OC,Inactive,0,http://www.jhicc.org/,,0
2234,17406846,1018100,CC1=CC(=NC2=NC(=NN12)SCC3=NN=C(S3)SCC4=CC=CC=C4)C,Inactive,0,http://www.jhicc.org/,,0
2235,26665972,921407,CC1=CC(=CC=C1)C2=NC(=CC(=O)O2)C3=CC=C(C=C3)OC,Inactive,0,http://www.jhicc.org/,,0
2236,26731445,6364949,C1=CC=NC(=C1)/C=C/2\C(=O)N(C(=S)S2)C3=CC=C(C=C3)S(=O)(=O)NC4=NC=CS4,Inactive,0,http://www.jhicc.org/,,0
2237,7973834,1312683,COC1=CC=CC=C1CC(=O)N2CCN(CC2)C3=CC=CC(=C3)C(F)(F)F,Inactive,0,http://www.jhicc.org/,,0
2238,47204342,748823,CC1=CC=CC=C1OCCN2C(=NC3=CC=CC=C32)C,Inactive,0,http://www.jhicc.org/,,0
2239,49644881,9556772,COC1=CC=CC(=C1)NC(=O)C\2=CC3=CC=CC=C3O/C2=N\O,Inactive,0,http://www.jhicc.org/,,0
2240,4244197,3238825,C1CN(CCN1C2=CC=CC=C2F)C(CNC(=O)C3=CC(=CC=C3)Cl)C4=CN=CC=C4,Inactive,0,http://www.jhicc.org/,,0
2241,24815506,16194631,CCOC1=C2C(=CC=C1)SC(=N2)N(CCCN(C)C)C(=O)C3=CC=C(C=C3)S(=O)(=O)N(C)C4=CC=CC=C4.Cl,Inactive,0,http://www.jhicc.org/,,0
2242,26663737,751605,CCC1=CC=CC=C1N2CN(CNC2=S)CC3=CC=CO3,Inactive,0,http://www.jhicc.org/,,0
2243,49720694,16011906,CCC(C(=O)NC1=C(C=CC(=C1)Cl)C)SC2=NC3=C(N2)C=NC=C3,Inactive,0,http://www.jhicc.org/,,0
2244,4264387,1093361,COC1=CC(=C(C=C1)OC)S(=O)(=O)N2CCC(CC2)C(=O)N3CCC4=CC=CC=C4C3,Inactive,0,http://www.jhicc.org/,,0
2245,26657538,2376498,COC1=C(C=C(C=C1)/C=C/C(=O)OCC(=O)NC2=CC=C(C=C2)N3CCOCC3)OC,Inactive,0,http://www.jhicc.org/,,0
2246,47196310,2867224,COC1=C(C=C2C(NC(=O)CC2=C1)C3=C(C=CC=C3Cl)Cl)OC,Inactive,0,http://www.jhicc.org/,,0
2247,49669706,24761505,CCOC1=C(C=C2C(=C1)CNC(C3=CC=CN32)C4=C(C=C(C(=C4)C)OC)C)OCC.Cl,Inactive,0,http://www.jhicc.org/,,0
2248,24806495,16192779,C1CN(CCC1NC(=O)C2=CC=CC=C2F)CC(=O)NC3=CC4=C(C=C3)OCCO4.Cl,Inactive,0,http://www.jhicc.org/,,0
2249,17513004,6139299,CC(=O)/C(=N/NC1=CC=CC=C1)/SC2=NN=C(N2C3=CC=CC=C3)C(C4=CC=CC=C4)O,Inactive,0,http://www.jhicc.org/,,0
2250,24814428,16194341,CC1CCN(CC1)CCCNC(=O)C2CCN(CC2)S(=O)(=O)C3=C(ON=C3C)/C=C/C4=CC=CS4,Inactive,0,http://www.jhicc.org/,,0
2251,49730005,2950123,CC1=CC=C(C=C1)S(=O)(=O)NC(C)C(=O)NC2=CC3=C(C=C2)OCO3,Inactive,0,http://www.jhicc.org/,,0
2252,49817306,6887029,CCN(CC)CC1=C(N=NN1C2=NON=C2N)C(=O)N/N=C/C3=CC(=CC=C3)OCC4=CC=C(C=C4)F,Inactive,0,http://www.jhicc.org/,,0
2253,49734227,24793503,CC(C)(C)[C@H]1CCC(=O)N(CC1)[C@@H](CC2=CC=CC=C2)CN=[N+]=[N-],Inactive,0,http://www.jhicc.org/,,0
2254,24830295,23667893,CCN1C2=C(C=C(C=C2)NC(=O)C3=CC=CC=C3F)N=C1P(=O)(C)[O-].[K+],Inactive,0,http://www.jhicc.org/,,0
2255,22414745,3623574,CN1C(=O)CC(C1=O)SC(=NCC2=CC=C(C=C2)OC)NC3=CC=CC=C3,Inactive,0,http://www.jhicc.org/,,0
2256,17413763,1313258,C1CN(CC2=CC=CC=C21)CC3=CC=C(C=C3)C(=O)N4CCN(CC4)C5=CC=C(C=C5)F,Inactive,0,http://www.jhicc.org/,,0
2257,14726311,1088153,C1CN(CCN1CCC(=O)NC2=CC=C(C=C2)OCC3=CC=CC=C3)CC#N,Inactive,0,http://www.jhicc.org/,,0
2258,7977800,2910697,CCCCN1C2=C(N=C1OC3=CC=C(C=C3)C(=O)OC)N(C(=O)N(C2=O)C)C,Inactive,0,http://www.jhicc.org/,,0
2259,24780124,3139331,COCCNC(=O)C(=O)NNC(=O)CCC1=CC=CC=C1,Inactive,0,http://www.jhicc.org/,,0
2260,47200933,1299402,COC1=C(C=C(C=C1)CCNC2=NC(=CS2)C3=CC=C(C=C3)O)OC,Inactive,0,http://www.jhicc.org/,,0
2261,49735652,5402903,CC1=C(C=CO1)C(=O)N/N=C(\C)/C2=CC=CC3=CC=CC=C32,Inactive,0,http://www.jhicc.org/,,0
2262,49735658,17253541,CCN1CCN(CC1)C(=O)C2=CC(=NS(=O)(=O)N2C)C3=CC=C(C=C3)C,Inactive,0,http://www.jhicc.org/,,0
2263,56322391,24325417,CC1C(=O)N(C(=O)N1C2=CC=C(C=C2)C)CC(=O)NC3=C(C=C(C=C3Cl)C)C,Inactive,0,http://www.jhicc.org/,,0
2264,4250696,3244469,CCOC(=O)N1CCN(CC1)C(=O)C2=CC3=C(C=C2)N=C(N3C)SCC4=CC=C(C=C4)F,Inactive,0,http://www.jhicc.org/,,0
2265,49724929,18773922,C1=C(OC(=C1)Br)/C=C/2\C(=O)NC(=O)S2,Inactive,0,http://www.jhicc.org/,,0
2266,24824257,1416734,C1=CC=C(C(=C1)/C=C\2/C(=O)NC(=O)S2)OCC(=O)NC3=CC=C(C=C3)F,Inactive,0,http://www.jhicc.org/,,0
2267,24799360,16191031,C1CC1C(=O)N2CCC(CC2)OC3=CC=C(C=C3)C(=O)NCCN4C=CC=N4,Inactive,0,http://www.jhicc.org/,,0
2268,22408675,2370760,COC1=CC=C(C=C1)CNC(=O)COC(=O)CC2CCCC2,Inactive,0,http://www.jhicc.org/,,0
2269,4261995,2971574,CC1CC2=CC=CC=C2N1C(=O)CCC3=CC=C(C=C3)OC,Inactive,0,http://www.jhicc.org/,,0
2270,845377,647720,CC1=CSC(=N1)NC(=O)CSC2=NN=C(N2CC3=CC=CO3)C4=C(OC=C4)C,Inactive,0,http://www.jhicc.org/,,0
2271,26664976,242571,C1=CC=C(C=C1)SC2=NC=NC3=CC=CC=C32,Inactive,0,http://www.jhicc.org/,,0
2272,24832794,66656,CC1=NN(C(=O)C1)C2=CC(=CC=C2)Cl,Inactive,0,http://www.jhicc.org/,,0
2273,22403008,2095971,C1=CC=C2C(=C1)C=CC=C2NC(=O)COC(=O)CCCSC3=NC4=CC=CC=C4N3,Inactive,0,http://www.jhicc.org/,,0
2274,26732125,16746309,CCCCCC1=CC(=O)OC2=C1C(=CC(=C2C(CCN3CCCC3)C4=CC=C(C=C4)N(C)C)OC)OC,Inactive,0,http://www.jhicc.org/,,0
2275,49718785,16010887,CC1CCCCN1C2=C3C=C(C=CC3=NC=C2S(=O)(=O)C4=CC=CC=C4)C,Inactive,0,http://www.jhicc.org/,,0
2276,17517022,2501588,CC1=CC(=C(C(=C1)C)NC(=O)/C=C/C2=CSC(=N2)N(C3=CC=CC=C3)C(=O)C)C,Inactive,0,http://www.jhicc.org/,,0
2277,4261103,135435935,CC1=CC(=O)NC(=N1)SCCOC2=CC=C(C=C2)OC(C)C,Inactive,0,http://www.jhicc.org/,,0
2278,7966535,984181,CC1=C(C(=NO1)C)CSC2=NC3=C(C=NN3)C(=O)N2C4=CC=CC=C4,Inactive,0,http://www.jhicc.org/,,0
2279,24782210,16187815,CC1=CC(=NN1CCNC(=O)CC2C(=O)NCCN2CC3=CC=CC=C3C(F)(F)F)C,Inactive,0,http://www.jhicc.org/,,0
2280,17433426,2947807,CCC(C)NS(=O)(=O)C1=CC=C(C=C1)NC(=O)C2=C(C=C(C=C2)[N+](=O)[O-])Cl,Inactive,0,http://www.jhicc.org/,,0
2281,14744799,4780966,CCC1=CC2=C(S1)N=C(N(C2=O)CC)SC(C)C(=O)NC3=C(N(N(C3=O)C4=CC=CC=C4)C)C,Inactive,0,http://www.jhicc.org/,,0
2282,4257930,860174,CN1C(=NN=C1SCC(=O)C2=CC=C(C=C2)OC)C3=CC=CO3,Inactive,0,http://www.jhicc.org/,,0
2283,17504973,2922754,CC1=CC(=C(C=C1)OCCCN2CCOCC2)[N+](=O)[O-].C(=O)(C(=O)O)O,Inactive,0,http://www.jhicc.org/,,0
2284,26663371,1400955,C1=CC=C2C(=C1)N=C(C(=N2)NS(=O)(=O)C3=CC=C(C=C3)F)NCC4=CC=CO4,Inactive,0,http://www.jhicc.org/,,0
2285,4260421,952027,C=CCN1C(=NN=C1SCC2=CC=CC=C2C#N)C3=CC=CC=C3O,Inactive,0,http://www.jhicc.org/,,0
2286,49724044,20903834,CSC1=CC=C(C=C1)CCNC(=O)CCC2=NN=C3N2N=C(C=C3)N4CCCC4,Inactive,0,http://www.jhicc.org/,,0
2287,14732573,2951933,CC1=CC=CC=C1OCCSC2=NN=C(N2C3=CC=CC=C3)C,Inactive,0,http://www.jhicc.org/,,0
2288,26668673,655112,C1CN(CC2=CC=CC=C21)C(=O)CSC3=NN=C(N3CC4=CC=CO4)C5=CC=C(C=C5)O,Inactive,0,http://www.jhicc.org/,,0
2289,7973291,886160,CCC1=CC(=C(C=C1O)O)C(=O)COC2=CC=CC=C2F,Inactive,0,http://www.jhicc.org/,,0
2290,847031,649426,CCOC(=O)CSC1=NN=C(N1C2=CC=CC=C2)CNC3=CC=CC=C3Cl,Inactive,0,http://www.jhicc.org/,,0
2291,26659696,4041116,CC1(CC(CCO1)C(CC2=CC=CC=C2)CC(=O)N(C)CCC#N)C,Inactive,0,http://www.jhicc.org/,,0
2292,24828167,5994798,C1=CC=C(C=C1)/C(=C(/C(=S)NC2=CC=CC3=CC=CC=C32)\[N+]4=CC=CC=C4)/[O-],Inactive,0,http://www.jhicc.org/,,0
2293,24779099,1082989,C1=CC(=CC(=C1)C(=O)O)CSC2=NC=NN2,Inactive,0,http://www.jhicc.org/,,0
2294,49673880,4840012,CN(C)CCCNC(=S)NCC(C1=C(C=C(C=C1)Cl)Cl)C2=CNC3=CC=CC=C32,Inactive,0,http://www.jhicc.org/,,0
2295,14721495,3188399,COC1=C(C=C(C=C1)C(C(=O)NC2CCCCC2)N(CC3CCCO3)C(=O)C4COC5=CC=CC=C5O4)OC,Inactive,0,http://www.jhicc.org/,,0
2296,49716658,22423166,CCCCCN1C(=O)C2=C(C=C(C=C2)C(=O)NCCN3CCC(CC3)C)NC1=O,Inactive,0,http://www.jhicc.org/,,0
2297,26730337,2746266,C1CN(CCC1C(F)(F)F)C2=NC=C(C=C2)NC(=O)NC3=CC=C(C=C3)Cl,Inactive,0,http://www.jhicc.org/,,0
2298,49723052,24791926,CN(C1CCCCC1)C(=O)C2=CC(=CN2)S(=O)(=O)N3CCCCC3,Inactive,0,http://www.jhicc.org/,,0
2299,14743968,2550604,CCC(CC)C1=NN=C(S1)NC(=O)C2=C(N(N=C2C)CC3=CC=CC=C3Cl)C,Inactive,0,http://www.jhicc.org/,,0
2300,26662950,3588620,CN1CCN(CC1)C(=S)C2=CC=C(O2)C3=C(C=CC(=C3)Cl)Cl,Inactive,0,http://www.jhicc.org/,,0
2301,24787842,2963471,C1=CC2=C3C(=C1)NC(C(=O)NC3=CC=C2)CC(=O)NC4=CC=C(C=C4)F,Inactive,0,http://www.jhicc.org/,,0
2302,24837573,3971884,CC1=CC2=C(C=C1)N=C(S2)NC(=O)CN3C(=O)C4CC=CCC4C3=O,Inactive,0,http://www.jhicc.org/,,0
2303,24800843,16192512,CC(C)N1C=C(C=N1)[C@@H]2C[C@H]3CN(C(=O)[C@@]34N2CCC4)CC5=CC(=CC=C5)Cl,Inactive,0,http://www.jhicc.org/,,0
2304,47203398,1115317,COC1=CC=C(C=C1)NC(=O)CCN2C(=O)C3=C(C2=O)C(=CC=C3)[N+](=O)[O-],Inactive,0,http://www.jhicc.org/,,0
2305,24830422,2095886,CC(C)CN1C(=C(C(=O)N(C1=O)C)C(=O)COC(=O)C2=CC=CC=C2Cl)N,Inactive,0,http://www.jhicc.org/,,0
2306,24820140,135426523,C1=CC=C(C=C1)SCC2=CC(=O)NC(=N2)C3=CC=NC=C3,Inactive,0,http://www.jhicc.org/,,0
2307,24780356,16187370,CC1=CC(=CC=C1)C2=NC=C(C=N2)CN3CCN(C(C3)CCO)CCC(C)C,Inactive,0,http://www.jhicc.org/,,0
2308,24800360,16192029,CC(C)C1=NC(=CS1)C(=O)N2CCCC(C2)CCC(=O)N(C)CCC3=CC=CC=N3,Inactive,0,http://www.jhicc.org/,,0
2309,3717353,2414965,COC1=CC2=C(C=C1)C(=C(S2)C3=NN=C4N3CCCCC4)Cl,Inactive,0,http://www.jhicc.org/,,0
2310,24815544,135472819,CC1=CC=C(C=C1)CSC2=NN=C(C(=O)N2)C,Inactive,0,http://www.jhicc.org/,,0
2311,4242681,3237505,C1CCC(C1)NC(=O)C2=C3NC(=O)C4=CC=CC=C4N3C(=S)S2,Inactive,0,http://www.jhicc.org/,,0
2312,49716488,22332529,CCOC1=CC=CC=C1NC(=O)CSC2=NC3=CC=CC=C3N=C2N4CCCC4,Inactive,0,http://www.jhicc.org/,,0
2313,7965086,5307406,C1CCC(CC1)N(CC2=CC=CO2)C(=O)CN3C4=C(COC5=CC=CC=C54)C=N3,Inactive,0,http://www.jhicc.org/,,0
2314,24836589,2437682,C1COCCN1C2=CC=C(C=C2)NC(=O)CC3=CC=C(S3)S(=O)(=O)N4CCOCC4,Inactive,0,http://www.jhicc.org/,,0
2315,24800404,16192073,C1CN(CCC1(CCOC2=CC=CC=C2)CO)CC3=CC(=CC=C3)OCCO,Inactive,0,http://www.jhicc.org/,,0
2316,24807570,2891914,C1CC(=O)NC(C1[N+](=O)[O-])C2=CC3=C(C=C2)OCO3,Inactive,0,http://www.jhicc.org/,,0
2317,24805734,5720182,CC(C1=CC=CC=C1)NC(=O)/C=C/C2=CC=CC=C2,Inactive,0,http://www.jhicc.org/,,0
2318,24832899,2105796,C1=CC=C(C=C1)C(C2=CC=CC=C2)NC(=O)COC(=O)C3=CC=CO3,Inactive,0,http://www.jhicc.org/,,0
2319,24828408,2560490,CC1=C(N(C(=C1C#N)NC(=O)CCl)CC2=CC=CS2)C,Inactive,0,http://www.jhicc.org/,,0
2320,24837769,16196888,C1CN(CCC1NS(=O)(=O)C2=CC3=CC=CC=C3C=C2)CC4=CC=CC=C4.Cl,Inactive,0,http://www.jhicc.org/,,0
2321,47195401,1810698,CCCOC1=C(C2=CC=CC=C2C=C1)/C=C\3/C(=O)NC(=O)S3,Inactive,0,http://www.jhicc.org/,,0
