PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,avPercentage
RESULT_TYPE,,,,,,,,FLOAT
RESULT_DESCR,,,,,,,,Percentage of the test compound readout over those of negative controls at a concentration of 10 uM.
RESULT_UNIT,,,,,,,,NONE
RESULT_ATTR_CONC_MICROMOL,,,,,,,,10
1893,56316723,24979554,C1=CC=C(C(=C1)C(=O)NNC(=O)C2=CC=NC=C2)OCC3=CC=C(C=C3)F,Inactive,0,,,0
1894,24794849,715370,CC1=CC(=C(C(=C1)Cl)NC(=O)CS)C,Inactive,0,,,0
1895,56316876,2653296,CC1CCN(CC1)C(=O)COC(=O)C2=C(C3=CC=CC=C3O2)C,Inactive,0,,,0
1896,24788461,883800,CC1=CC(=CC=C1)OCCC(=O)NC2=CC(=C(C=C2)F)F,Inactive,0,,,0
1897,51087703,7533312,C1=COC(=C1)C(=O)NC2=NN=C(O2)C3=CC=C(C=C3)Br,Inactive,0,,,0
1898,47199611,6471080,CC1=CC(=CC=C1)CC(=O)NCC2CCCCC2,Inactive,0,,,0
1899,47200203,23724116,C1CCN(CC1)C2=C(C=C3C(=C2)N(C(=N3)C4CCCN4C5=NC(=CS5)C6=CC=C(C=C6)F)CCCOCO)Cl,Inactive,0,,,0
1900,14738747,897458,CC1=CC(=C(C(=C1)C)NC(=O)C2=C(OC=C2)C)C,Inactive,0,,,0
1901,14729415,1900387,CCCCOC(=O)CN1C2=C(C=C(C=C2)C)N(C1=O)CC(=O)OCCCC,Inactive,0,,,0
1902,24807378,16192826,C1=CC=C(C=C1)NC2=NC(=CS2)C3=CC(=CC=C3)[N+](=O)[O-].Br,Inactive,0,,,0
1903,24820146,1477565,COC1=CC=C(C=C1)C(=O)NC2=NC(=NC=C2)C3=CN=CC=C3,Inactive,0,,,0
1904,3717010,2570643,CC1=CC2=C(C=C1)C(=CO2)CC(=O)OCC3=NC(=NC(=N3)NC4=CC=CC=C4C)N,Inactive,0,,,0
1905,49667271,15990134,CCC1=NN=C2N1C3=CC=CC=C3N=C2NCCC4=CC(=C(C=C4)OC)OC,Inactive,0,,,0
1906,24788081,16189302,CC1=C(C=CC(=C1)Br)OCC(=O)NNC(=O)C(=O)NC2=C(C=CC(=C2)OC)OC,Inactive,0,,,0
1907,24841361,2060456,C1=CC(=CC(=C1)Cl)N2C(=CC(=N2)C3=CC=CS3)C(=O)O,Inactive,0,,,0
1908,26666199,293093,C1=C(C(=O)NC=C1I)I,Inactive,0,,,0
1909,47204458,5302421,CSC1=NSC(=N1)NC(=O)OCC2=CC=C(C=C2)Cl,Inactive,0,,,0
1910,24807634,728528,CC1=CC(=O)OC2=C1C=CC(=C2)OC(=O)C3=CC=CO3,Inactive,0,,,0
1911,4260918,135465318,CC1=CC(=O)NC(=N1)SCC(=O)N2CCN(CC2)C(C3=CC=CC=C3)C4=CC=CC=C4,Inactive,0,,,0
1912,24806166,1728611,CCCCC1=CC=C(C=C1)NC(=O)CC(C)C,Inactive,0,,,0
1913,4249446,3243399,CCCCC(CC)CNS(=O)(=O)C1=CC2=C(C=C1)N(CC2)C(=O)CCC(=O)O,Inactive,0,,,0
1914,14732804,7110352,CCCC1=NC2=C(C(=N1)SCC(=O)C3=CC=CC=C3)C(=O)N(C(=O)N2C)C,Inactive,0,,,0
1915,49641978,2788079,CC(C1=CC=CC=C1)NC(=S)NC2CCCCC2,Inactive,0,,,0
1916,47203498,853873,C1=CC(=CC(=C1)F)NC(=O)NC2=CN=CC=C2,Inactive,0,,,0
1917,47202238,1339619,CS(=O)(=O)N(CC1=CC=CC=C1)C2=CC=C(C=C2)C(=O)NC3=CC=C(C=C3)C(=O)N,Inactive,0,,,0
1918,14733330,3741987,CC(C)(C)C1=CC=C(C=C1)COC(=O)NC2=CC3=C(S2)N(N=C3C(F)(F)F)C,Inactive,0,,,0
1919,4247858,3242011,COC1=CC=CC(=C1)C2=NN=C(O2)NC3=NC4=C(C=CC=C4S3)F,Inactive,0,,,0
1920,17388365,6875081,CCN1C=C(C(=N1)C)/C=N/NC(=O)C2=CC3=C(C=C2)OCO3,Inactive,0,,,0
1921,16953404,4877971,CCOC1=CC(=C(C=C1NC(=O)CC23CC4CC(C2)CC(C4)C3)OCC)N5CCOCC5,Inactive,0,,,0
1922,14735727,2723842,C1=CC2=C(C=C1Cl)NC(=S)S2,Inactive,0,,,0
1923,4254564,2918848,CC(C1=CC2=C(C=C1)OCCO2)NC(=O)C3CCCCC3,Inactive,0,,,0
1924,14739068,2870135,CCC1(CC2=C(CO1)SC3=C2C(=O)N(C(=S)N3)CC4=CC=CC=C4)C,Inactive,0,,,0
1925,14745613,2449811,CC1=CC=C(S1)C(=O)NC2=NC(=CS2)C(C)(C)C,Inactive,0,,,0
1926,17410507,1440357,CC1=CC=CC=C1NC(=O)CSC2=NC3=CC4=C(CCC4)C=C3C=C2C,Inactive,0,,,0
1927,24803806,3216985,CC1=CC=C(C=C1)C(=O)N(CCOC)CC2=C(N=C3C=C4C(=CC3=C2)OCO4)Cl,Inactive,0,,,0
1928,26671523,3519428,C1CN(CCN1CC2=CC=C(C=C2)Cl)C3CC(=O)N(C3=O)CCC4=CC=CC=C4,Inactive,0,,,0
1929,49829366,1965229,COC1=CC=C(C=C1)NC(=O)C(=O)NNC(=O)C2=C(C=C(C=C2)Cl)Cl,Inactive,0,,,0
1930,49647226,135650425,C1=C(C=C(C(=C1/C=N/C2=NC=NN2)O)Cl)Cl,Inactive,0,,,0
1931,24779969,2459496,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)F)C(=O)OCC(=O)C3=CNC4=CC=CC=C43,Inactive,0,,,0
1932,26661617,2036025,C1=CC=C(C=C1)C2=C(N3C=CC(=CC3=C2)C(=O)[O-])C(=O)C4=CC=C(C=C4)Cl,Inactive,0,,,0
1933,24791094,1246747,C1OC2=C(O1)C=C(C=C2)CNC(=O)C3=CC=C(S3)Cl,Inactive,0,,,0
1934,24805734,5720182,CC(C1=CC=CC=C1)NC(=O)/C=C/C2=CC=CC=C2,Inactive,0,,,0
1935,24795608,2935873,CCC(C)NCCOCCOC1=C(C=C(C=C1)Cl)CC=C.C(=O)(C(=O)O)O,Inactive,0,,,0
1936,14727810,4748886,CC1CCC2=C(C1)SC(=C2C(=O)OC(C)C)NS(=O)(=O)C3=CC=CC=C3,Inactive,0,,,0
1937,24827161,9606297,CC1(C2CC=C(C1C2)/C=N/NC(=S)NCCC3=CC=CC=C3)C,Inactive,0,,,0
1938,14739557,2914139,CC1=CC(=C(C(=C1)C)C(=O)C2C(C(=O)C(C(=O)O2)(C)C)(C)C)C,Inactive,0,,,0
1939,56318172,16284774,CC1=CC=C(C=C1)NC(=O)CN(C)C(=O)COC(=O)C2=C(C3=C(O2)C=CC(=C3)OC)C,Inactive,0,,,0
1940,7973061,873495,CC1=C(C=C(C=C1)NC(=O)CSC(=O)N)Cl,Inactive,0,,,0
1941,26727125,2729976,C1=CC(=C(C=C1NC2=NN=C(S2)C(F)(F)F)Cl)F,Inactive,0,,,0
1942,11532939,19910,C1=CC2=C(C=CC(=C2N=C1)O)[N+](=O)[O-],Inactive,0,,,0
1943,7974737,873475,C1=CC(=CC=C1NC(=O)CSC(=O)N)Cl,Inactive,0,,,0
1944,51090036,8414192,C1=CC=C2C=C(C=CC2=C1)C(=O)NC3=NNC(=S)S3,Inactive,0,,,0
1945,24816797,3334665,CC1=CC(=CC=C1)CC(=O)NCCN2C(=CC3=CC=CC=C32)C,Inactive,0,,,0
1946,24796358,2238727,CC1=CC=C(C=C1)NC(=O)NCCSC2=CC=C(C=C2)C,Inactive,0,,,0
1947,26730683,2745800,CC1=C(C(=S)N=C(N1)C2=CC=CC=C2)C(=O)C,Inactive,0,,,0
1948,47204641,6492105,CCCC(=O)NC1=CC=C(C=C1)NCC2=CC=C(S2)C,Inactive,0,,,0
1949,49680458,3368240,COC1=CC=CC=C1NC(=O)CC23CC4CC(C2)CC(C4)(C3)Br,Inactive,0,,,0
1950,16952920,4440911,C1=CC=C(C=C1)C2C(=C(NC(=O)N2)C3=CC=CC=C3)C4=NC5=CC=CC=C5S4,Inactive,0,,,0
1951,49723750,2938758,CCC(C)C1=CC=CC=C1NC(=S)NC(=O)C2=CC=CO2,Inactive,0,,,0
1952,24781236,16187449,COC1=C(C=C(C=C1)CC2=NOC(=N2)CN3CCN(CC3)CC4=CC(=CC=C4)Cl)OC,Inactive,0,,,0
1953,24821584,3108601,CC1=CC=C(C=C1)NC(=O)C(=O)NNC(=O)C2=CC=CS2,Inactive,0,,,0
1954,14732540,1312356,CC(C)CN1C=NC2=C(C1=N)C(=C(N2CC3=CC=CO3)C4=CC=CC=C4)C5=CC=CC=C5,Inactive,0,,,0
1955,14727732,4602436,CC1CCCC(C1C)NC(=O)CC2=CC=C(C=C2)Br,Inactive,0,,,0
1956,51090715,23704906,C1=CC=C(C=C1)C2=CC(=O)N(C(=C2)C3=CC=CC=C3)[O-].[Na+],Inactive,0,,,0
1957,22405488,6441458,C[C@@H]1CC[C@@]2([C@@H]([C@@]1(C)CC/C(=C/C(=O)O)/C)CCC=C2C)C,Inactive,0,,,0
1958,17413054,2966258,C1C2CC3CC1CC(C2)(C3)NC(=S)NCC4=CC=C(C=C4)Cl,Inactive,0,,,0
1959,47200026,2994655,C1=CC=C2C(=C1)C=CC(=C2Cl)OCCCN3C=CN=C3.Cl,Inactive,0,,,0
1960,17414934,977015,C1=CC(=CC(=C1)NC(=S)NC2=CC(=CC=C2)Cl)C(F)(F)F,Inactive,0,,,0
1961,24840755,661535,C1=CC=C(C=C1)CN2C(=C(C3=C2N=CN(C3=N)CCCN4C=CN=C4)C5=CC=CC=C5)C6=CC=CC=C6,Inactive,0,,,0
1962,14743556,3147001,C1CC(=C(C1)NNC(=O)C2=CC=C(C=C2)Cl)C(=O)C(F)(F)F,Inactive,0,,,0
1963,17386699,11948793,COC1=CC=CC(=C1OCC2=CC=C(C=C2)F)CNCCC3=CNC4=CC=CC=C43.Cl,Inactive,0,,,0
1964,14735595,2923438,CC1CCN(CC1)CCCOC2=CC=C(C=C2)OCC3=CC=CC=C3.C(=O)(C(=O)O)O,Inactive,0,,,0
1965,17406906,11958386,CCOC1=C(C(=CC(=C1)CNCCO)Br)OCC2=CC=CC=C2Cl.Cl,Inactive,0,,,0
1966,24824329,16195716,CCC(C1=CC=CC=C1)C(=O)NCCC[C@H]2CN3[C@H](CN=C3N2CCC4=CC(=C(C=C4)Cl)Cl)C5CCCCC5,Inactive,0,,,0
1967,24823159,1511784,C1=CC2=C(C(=C(C=C2[N+](=O)[O-])Cl)O)N=C1,Inactive,0,,,0
1968,49675575,4134538,CCOC(=O)C1=C(OC2=C1C=C(C=C2)OCC(CN(C)C)O)C3=CC=CC=C3,Inactive,0,,,0
1969,49674333,4799436,C1CCCC(CC1)NC(=O)CC2=CC(=C(C=C2)Cl)Cl,Inactive,0,,,0
1970,17411940,3784439,C1=CC(=CC(=C1)C(F)(F)F)C2=NC3=C(C=CC(=C3)Cl)C(=O)N2O,Inactive,0,,,0
1971,49641379,3106403,CC1=NN(C(=O)C1N=NC2=C(C(=CC=C2)Cl)C)C(=S)N,Inactive,0,,,0
1972,49824246,5341487,C/C(=N\NC(=O)C1=CC(=CC=C1)Br)/C2=CC=CC=N2,Inactive,0,,,0
1973,49723797,20911743,CC1CC2=C(N1C(=O)C3CCC3)C=CC(=C2)S(=O)(=O)N4CCC(CC4)C(=O)NCC5=CC=C(O5)C,Inactive,0,,,0
1974,26730448,2735289,CC(C)(C)C1=CC=C(C=C1)OC2=NC=C(C=C2)N,Inactive,0,,,0
1975,24801326,746941,C1=CC=C(C=C1)NC(=O)CC2=CC(=CC=C2)C(F)(F)F,Inactive,0,,,0
1976,4247737,3241901,CCOC(=O)CSC1=C(C(C(=C(N1)C)C(=O)C)C2=CC=C(C=C2)F)C#N,Inactive,0,,,0
1977,26658529,2790042,C1CC2=C(C3=CC=CC=C3N=C2C1)NCC4=CC=CC=C4.Cl,Inactive,0,,,0
1978,49716818,9615909,C/C(=N\NC(=O)C1=CC2=CC=CC=C2C=C1O)/C3=CC=CC=N3,Inactive,0,,,0
1979,49680971,3117687,CC1=CC=C(C=C1)NC(=O)C(=O)NNC(=O)C2=CC=C(C=C2)OC,Inactive,0,,,0
1980,49674234,16236314,CCCCCCCCCCOC(=O)CN1C2=CC=CC=C2[N+](=C1COC3=CC=CC=C3)C.[Cl-],Inactive,0,,,0
1981,49727368,3108627,CC1=CC=CC=C1NC(=O)C(=O)NNC(=O)COC2=CC3=CC=CC=C3C=C2,Inactive,0,,,0
1982,49725803,3108602,CCC1=CC=C(C=C1)NC(=O)C(=O)NNC(=O)C2=CC=CS2,Inactive,0,,,0
1983,24782524,260645,C1=CC2=C(C=C(C(=C2N=C1)O)[N+](=O)[O-])Cl,Inactive,0,,,0
1984,49730174,3186789,CC1CCC2=C(C1)SC3=C2C(=NC=N3)SCC(=O)NC4=CC(=C(C=C4C(=O)O)OC)OC,Inactive,0,,,0
1985,49646276,24746791,CCCCCCCCCCOC(=O)CN1C2=CC=CC=C2[N+](=C1COC3=CC=C(C=C3)OC)C.[Cl-],Inactive,0,,,0
1986,49676852,2349018,CCCN1C(=O)C2=C(NC1=S)SC3=C2CCCC3,Inactive,0,,,0
1987,49671725,3565925,CC1CCC2=C(C1)SC3=C2C(=O)N(C(=S)N3)CCOC,Inactive,0,,,0
1988,49640984,18593578,CCCCCCCCCCOC(=O)CN1C2=CC=CC=C2[N+](=C1COC3=CC=CC=C3OC)C.[Cl-],Inactive,0,,,0
1989,49673485,2431987,COCCCN1C(=O)C2=C(NC1=S)SC3=C2CCCC3,Inactive,0,,,0
1990,49725689,776866,C1=CC=C(C(=C1)NC(=S)NC(=O)C2=CC=CO2)Br,Inactive,0,,,0
1991,56315082,16286087,CCC1=CC=CC(=C1NC(=O)CN2CCN(CC2)S(=O)(=O)C3=CC=C(C=C3)C(C)(C)C)C,Inactive,0,,,0
1992,17403379,5761783,CC1=CC(=C(C(=C1)C)NC(=O)C2C3C2/C=C\CCCC3)C,Inactive,0,,,0
1993,26665750,1861700,CCCC1=NC2=C(C3=C1CCCC3)C4=C(O2)C(=NC=N4)NCCCN(C)C,Inactive,0,,,0
1994,14734759,829766,CC(C)CN(CC(C)C)C(=O)CC1=COC2=C1C3=CC=CC=C3C=C2,Inactive,0,,,0
1995,24813160,74902,C1=CC=C(C(=C1)N=NC2=CC=CC=C2O)O,Inactive,0,,,0
1996,24802353,135442429,CCC1=C(N=C(NC1=O)SCC(=O)N2CCCCC2C)C,Inactive,0,,,0
1997,26663554,3844957,CCCCCCCN1C2=CC=CC=C2N=C1NC(=O)CC,Inactive,0,,,0
1998,24816132,5842584,CN\1C2=CC=CC=C2S/C1=N/NC(=O)C3CCCCC3,Inactive,0,,,0
1999,14730674,3564202,C1=CC(=CC=C1C(C#N)C2=NC3=C(C=C2)C(=CC(=N3)C(F)(F)F)C(F)(F)F)Cl,Inactive,0,,,0
2000,24841164,4779873,C1=CC=C2C(=C1)N=C(N2CC(=O)NC3=CC=CC=C3Cl)CO,Inactive,0,,,0
2001,47194789,1724256,CC(C)(C)C1=CC=C(C=C1)C(=O)NC2=C(C(=CS2)C3=CC=C(C=C3)OC)C(=O)O,Inactive,0,,,0
2002,17387842,4109209,CCCC(=O)NC1=CC=C(C=C1)NCC2=CC(=C(C(=C2)Br)OCC=C)OCC,Inactive,0,,,0
2003,49672768,9612752,C/C(=N\NC(=S)NCCC1=CC=CC=C1)/C2=C(C=C(C=C2)Cl)Cl,Inactive,0,,,0
2004,24797802,761896,CC(C)COCC1=C2C=CC=NC2=C(C=C1)O,Inactive,0,,,0
2005,49733511,6868231,CC1=CC=C(O1)/C=N/NC(=O)C2=CC3=CC=CC=C3C=C2O,Inactive,0,,,0
2006,49733388,3117690,CC1=C(C=CC=C1Cl)NC(=O)C(=O)NNC(=O)C2=CC=CC=C2OC,Inactive,0,,,0
2007,47201526,23724249,CCCCCCCCCCOC(=O)CN1C2=CC=CC=C2[N+](=C1COC3=CC=CC(=C3)C)C.[Cl-],Inactive,0,,,0
2008,49736347,3216595,CC1=CC(=NO1)NC(=O)CCC(=O)N(C2=CC(=CC=C2)F)C(C3=CC=C(C=C3)OC)C(=O)NC(C)(C)C,Inactive,0,,,0
2009,49641795,24746830,CCCCCCCCCCOC(=O)CN1C2=CC=CC=C2[N+](=C1COC3=CC=C(C=C3)C)C.[Cl-],Inactive,0,,,0
2010,49677272,916962,C1CN(C2=CC=CC=C21)C(=S)NC(=O)C3=CC=CC=C3Cl,Inactive,0,,,0
2011,49673961,2376086,COCCN1C(=O)C2=C(NC1=S)SC3=C2CCCC3,Inactive,0,,,0
2012,49820786,24818153,CCCCCCCNC(=O)C1(CCNCC1)CC2CC(=NO2)C3=CC=C(C=C3)Cl,Inactive,0,,,0
2013,49677606,2482130,CC1=C(C(=CC=C1)N2CCN(CC2)C(=O)CNC(=O)C3=CC(=CC=C3)[N+](=O)[O-])C,Inactive,0,,,0
2014,49718083,1010844,CC1CCN(CC1)C(=O)COC2=C(C3=CC=CC=C3C=C2)Br,Inactive,0,,,0
2015,51087810,5076721,CC1=C(C=C(C=C1)C(=O)NC2=NN=C(O2)C3=COCCO3)C,Inactive,0,,,0
2016,51090745,3449593,CC1=CC=C(C=C1)C2=CC(=[N+](C(=C2)C3=CC=C(C=C3)C)C4=CC=C(C=C4)C(=O)[O-])C5=CC=C(C=C5)C,Inactive,0,,,0
2017,51085521,3506671,C1COC(=CO1)C2=NN=C(O2)NC(=O)C3=CC=C(C=C3)Br,Inactive,0,,,0
2018,14731020,2792414,CCCCC(C(=O)O)NC1=NC=NC2=CC=CC=C21,Inactive,0,,,0
2019,47200227,23724137,C1CCN(CC1)C2=C(C=C3C(=C2)N(C(=N3)C4CCCN4C5=NC(=CS5)C6=CC(=C(C(=C6)Cl)N)Cl)CCCO)Cl,Inactive,0,,,0
2020,4261227,2204449,C1COCCN1C2=CC(=C(C=C2)NC(=O)CC3=CC=CC=C3)N4CCOCC4,Inactive,0,,,0
2021,24829246,16196135,CN(C)C1=CC=C(C=C1)[N+]2=C(C=C(C=C2C3=CC=CC=C3)C4=CC=CC=C4)C5=CC=CC=C5.[O-]Cl(=O)(=O)=O,Inactive,0,,,0
2022,46500605,5771850,CCC/C=C(\CCC)/C(C1=CC=C(C=C1)C(F)(F)F)NC(=O)CCC2=CC=CC=C2,Inactive,0,,,0
2023,4241916,3236830,CC1=CC=C(C=C1)S(=O)(=O)N2C(=CC(=N2)OC(=O)C3=C(C(=CC=C3)OC)OC)N,Inactive,0,,,0
2024,17409009,135431547,C1=CC=C(C=C1)C2=CC(=O)N3C(=N2)C(=C(N3)N)N=NC4=CC=CC=C4,Inactive,0,,,0
2025,26724394,2423249,CN(C1=CC=CC=C1)S(=O)(=O)C2=CC(=C(C=C2)Cl)C(=O)OCC(=O)NCC3=CC=CO3,Inactive,0,,,0
2026,24813759,2722,C1=CC2=C(C(=C(C=C2Cl)Cl)O)N=C1,Inactive,0,,,0
2027,24816909,7110323,CCC1=NC2=C(C(=N1)SCC(=O)C3=CC=CC=C3)C(=O)N(C(=O)N2C)C,Inactive,0,,,0
2028,17403116,5179699,C1=CC=C(C(=C1)C2=C(N(N=C2)C3=CC(=CC=C3)[N+](=O)[O-])N)Cl,Inactive,0,,,0
2029,24821035,9636847,COC1=CC=CC(=C1)/C(=N/O)/C2CC2C3=CC=C(C=C3)Cl,Inactive,0,,,0
2030,17510725,4220651,CC1=C(C=C(C=C1)C(=O)O)N=CC2=C(C(=CC(=C2)Br)Br)O,Inactive,0,,,0
2031,17415395,5942255,C1=CC(=CC=C1COC2=CC=C(C=C2)/C=N/N=C(N)N)Cl,Inactive,0,,,0
2032,17385775,6892904,C1=CC=C2C=C(C(=CC2=C1)C(=O)N/N=C/C3=CC=C(O3)C4=CC=C(C=C4)S(=O)(=O)NC5=NC=CC=N5)O,Inactive,0,,,0
2033,49726213,858935,CC1=C(SC2=C1C(=NC(=N2)C)SCC(=O)N3CCCCC3)C,Inactive,0,,,0
2034,47200542,1796231,C1=CC=C(C=C1)C\2=NOC(=O)/C2=C\C3=CC=C(C=C3)O,Inactive,0,,,0
2035,14727336,4177420,CC1=CC=C(C=C1)C2CC2C(=O)NNC(=S)NC3=CC(=CC=C3)Cl,Inactive,0,,,0
2036,49730067,3117709,COC1=CC=C(C=C1)C(=O)NNC(=O)C(=O)NC2=CC=CC3=CC=CC=C32,Inactive,0,,,0
2037,14734155,6007691,CCCCCC/C(=C/1\C(=O)NC(=S)S1)/C,Inactive,0,,,0
2038,49675778,135473737,C1=CC=C2C(=C1)C=CC3=C2C(=O)NC(=N3)C(Cl)(Cl)Cl,Inactive,0,,,0
2039,7970095,4120148,C1CCC2=C(C1)C=CC(=C2)C3=NN=C(O3)NC(=O)C4COC5=CC=CC=C5O4,Inactive,0,,,0
2040,26658216,1277376,C1=CC=C(C=C1)C2=CC3=C(S2)N=CN=C3SCCC(=O)O,Inactive,0,,,0
2041,3713070,2998267,CCOC(=O)C1=C(C2=C(N=CN=C2S1)NCC(C3=CC=CS3)N(C)C)C,Inactive,0,,,0
2042,26658611,1998838,C/C(=C\C1=CC=CC=C1)/C=C\2/C(=O)N(C(=S)S2)NS(=O)(=O)C3=CC=CC=C3,Inactive,0,,,0
2043,49679283,1471101,C1=CC(=CC=C1C2=NC3=C(C=C(C=C3)Br)C(=O)N2O)Cl,Inactive,0,,,0
2044,24784090,1537043,CC1=CC(=CC(=C1C)C)C2=CSC3=C2C(=S)NC=N3,Inactive,0,,,0
2045,49672288,2816375,CCOC(=O)C1=NNN2C1=NC(=S)C3=CC=CC=C32,Inactive,0,,,0
2046,17410900,1440349,CC1=C(C(=CC=C1)C)NC(=O)CSC2=NC3=CC4=C(CCC4)C=C3C=C2C,Inactive,0,,,0
2047,49678760,3117718,COC1=CC=CC=C1C(=O)NNC(=O)C(=O)NC2CCCCC2,Inactive,0,,,0
2048,49733403,3117689,CCC1=CC=C(C=C1)NC(=O)C(=O)NNC(=O)C2=CC=C(C=C2)OC,Inactive,0,,,0
2049,47199211,835337,COC1=CC=CC(=C1)C(=O)NC2=CC3=CC=CC=C3C=C2,Inactive,0,,,0
2050,14733978,689208,C1COC2=C(O1)C=CC(=C2)N=CC3=C(C(=CC(=C3)Cl)Cl)O,Inactive,0,,,0
2051,14720423,135473383,CC1=C(C(=O)N(N1)C2=CC(=CC=C2)Cl)/C=N/N3C(=NC4=CC=CC=C4C3=O)C,Inactive,0,,,0
2052,49730066,3117708,COC1=CC=CC(=C1)C(=O)NNC(=O)C(=O)NC2=CC=CC3=CC=CC=C32,Inactive,0,,,0
2053,14725840,2870418,COC(=O)CN1C(C2=C(C=CC(=C2)Br)NC1=O)C3=CC=CC=C3,Inactive,0,,,0
2054,24779297,1084340,C1=CC=C2C=C(C=CC2=C1)OCC3=CC=C(O3)C(=O)OCC4=CC=CC=N4,Inactive,0,,,0
2055,49735817,6023693,CC1=CC=CC=C1NC2=C/C(=N\S(=O)(=O)C3=CC=C(C=C3)C(=O)O)/C4=CC=CC=C4C2=O,Inactive,0,,,0
2056,14740988,1910825,CCCCN(CCCC)C1=CC(=C(C=C1)C(=O)C2=CC=CC=C2C(=O)O)O,Inactive,0,,,0
2057,49716137,9609431,CC1=CC(=C(C(=C1)C)S(=O)(=O)/N=C/2\C=C(C(=O)C3=CC=CC=C32)NC4=CC=C(C=C4)C(=O)O)C,Inactive,0,,,0
2058,24804552,3223745,C1CC(OC1)CNC(=S)N2CCN(CC2)C3=NC(=CS3)C4=CC=C(C=C4)Cl,Inactive,0,,,0
2059,24834224,135435334,CCN(CC1=NC2=CC=CC=C2C(=O)N1)CC(=O)NC(=O)NCC3=CC=CC=C3,Inactive,0,,,0
2060,14729963,2765914,C1=CC=C(C=C1)CC(=O)NC2=C(SC(=C2C3=CC=CC=C3)SCC#N)C#N,Inactive,0,,,0
2061,24819216,3524599,C1C2CC3CC1CC(C2)C3(CC(=O)NCCO)C4=CC=C(C=C4)Cl,Inactive,0,,,0
2062,24795744,2936375,CC(C)(C)C(=O)NC1=CC(=CC=C1)OC(C(F)Cl)(F)F,Inactive,0,,,0
2063,17409437,1487353,C1=CC(=CC(=C1)C(F)(F)F)C2=NC3=C(C=C(C=C3)Br)C(=O)N2O,Inactive,0,,,0
2064,49667169,4921129,CN(C)S(=O)(=O)NC1=CC=CC(=C1)NC(=O)CC23CC4CC(C2)CC(C4)C3,Inactive,0,,,0
2065,17385902,4329974,C1=CC=C(C=C1)C2=C(C(NC(=O)N2)C3=CC=C(C=C3)O)C4=NC5=CC=CC=C5S4,Inactive,0,,,0
2066,17414497,2936373,CCOC(=O)C1=C(SC2=C1CC(OC2)C(C)C)NC(=S)NCC=C,Inactive,0,,,0
2067,4248779,3242810,C1COCCN1CC2=CC(=C3C=CC=NC3=C2O)COCC4=CC=CC=C4,Inactive,0,,,0
2068,26729446,5926713,C1=CC(=CC(=C1)N/N=C(\C#N)/C(=O)C2=CSC(=N2)C3=CN=CC=C3)C(F)(F)F,Inactive,0,,,0
2069,26670586,1045636,C1COCCN1C2=NC(=NC(=N2)N)CSC3=C(C(=CC(=N3)C4=CC=CC=C4)C(F)(F)F)C#N,Inactive,0,,,0
2070,24787085,5733483,CC\1=NN(C(=O)/C1=C\C=C/C2=CC=CC=C2)C3=CC=CC(=C3)C(=O)O,Inactive,0,,,0
2071,47198666,2838961,CC(C)C1=CC=C(C=C1)NC(=O)C2CC2C3=CC=CC=C3,Inactive,0,,,0
2072,49729254,24792594,CNC[C@H](CC1CCCCC1)NC[C@H](CC2=CC=CC=C2)NCCC34CC5CC(C3)CC(C5)C4,Inactive,0,,,0
2073,865169,666419,CC1=C(C=C(C=C1)NC2=NC(=NC(=N2)N)CN3CCN(CC3)C4=CC=C(C=C4)OC)Cl,Inactive,0,,,0
2074,14728313,9549745,C1C(CN(C1=O)CC2=CC=CO2)C(=O)OCC(=O)C3=CC=C(C=C3)OC(=O)C4=CC=CC=C4,Inactive,0,,,0
2075,14731794,1282354,COC1=CC(=C(C=C1)NC2=NC(=NC3=CC=CC=C32)N4CCCCC4)OC,Inactive,0,,,0
2076,24830158,17520,C1=CC=C2C(=C1)C(=O)NS2,Inactive,0,,,0
2077,843426,2953078,C1CC(OC1)CNC2=NC(=NC3=CC=CC=C32)NC4=CC=C(C=C4)O.Cl,Inactive,0,,,0
2078,49676584,2668973,CC1=CC(=C(C=C1Cl)OC)NC(=O)CC2CCCC2,Inactive,0,,,0
2079,4249431,3243386,C1=CC=C(C=C1)C2=NN=C(O2)NC3=NC4=C(C=CC=C4S3)F,Inactive,0,,,0
2080,24832746,2673423,C1CC2=C(C1)C=C(C=C2)NC(=O)CC3=CC=CC=C3,Inactive,0,,,0
2081,26666427,1613528,CC1=CC(N2C3=C1C=C(C=C3/C(=C/4\C(=O)NC(=S)S4)/C2=O)OC(=O)C)(C)C,Inactive,0,,,0
2082,49670827,725623,CC1=CC(=C(C=C1)NC(=O)CCOC2=CC=CC=C2)C,Inactive,0,,,0
2083,49678827,135829855,CCOC1=CC=C(C=C1)N=NC2=C3C=CC=NC3=C(C=C2)O,Inactive,0,,,0
2084,24779090,2929992,CC1=C(C(=O)NN1)C(C2=CC=C(O2)C3=CC(=CC=C3)Cl)C4=C(NNC4=O)C,Inactive,0,,,0
2085,7975652,873501,C1=CC(=CC(=C1)Cl)NC(=O)CSC(=O)N,Inactive,0,,,0
